close,epoch,high,low,open,ema8,ema21,ema50,ema200,rsi,macd_hist,bb_mid,bb_std,bb_upper,bb_lower,bb_width,bb_pos,atr,atr_pct,price_ema8_dist,price_ema21_dist,price_ema50_dist,ema_bull,ema_bear,candle_body,candle_dir,high_low_range,momentum_1,momentum_3,momentum_5,momentum_10,rsi_oversold,rsi_overbought,rsi_neutral,label,label_strength,symbol,trend5m
0.70413,1772531760,0.70425,0.70401,0.70423,0.7041160049424743,0.704138180805452,0.704192493934058,0.7042524202433751,55.17232501005346,-2.2175862977702465e-05,0.7041305,0.00012176227918196198,0.704374024558364,0.703886975441636,0.0006917029112187617,0.49897330704416637,0.0002007142857142763,0.0002850528818744781,1.9876067902893636e-05,-1.1618181878156029e-05,-8.874552710561335e-05,0,1,-0.0001419990627860061,-1.0,0.0003409042484707995,-0.0001419990627860061,0.00015624556118353164,0.00014203940170984906,0.00015624556118353164,0,0,0,0.0,0.0,frxAUDUSD,-1
0.70399,1772531820,0.70432,0.70399,0.70407,0.7040880038441466,0.7041247098231382,0.7041845529954676,0.7042498090966749,45.3607592731293,-3.6705978991635746e-05,0.704116,0.00012028037421399793,0.704356560748428,0.7038754392515719,0.0006832986281466194,0.238111839453241,0.0002071428571428502,0.00029424119254939726,-0.00013919260605424656,-0.00019131529011681927,-0.0002762812598486642,0,1,-0.00019882692113692968,-1.0,0.00046875665840859356,-0.00019882692113692968,-0.00018462762026572277,-7.10186921096708e-05,-0.0002982107355441954,0,0,1,1.0,0.0002414807028508977,frxAUDUSD,-1
0.70407,1772531880,0.70407,0.70392,0.70397,0.7040840029898918,0.7041197362028528,0.7041800607211356,0.7042480199514344,49.999932692398296,-3.5733212961019944e-05,0.7040985,9.691423229359231e-05,0.7042923284645871,0.7039046715354128,0.0005505720139643914,0.4264812763470567,0.00020857142857142304,0.0002962367784047368,-1.9888237529022726e-05,-7.0636001656598e-05,-0.0001562962760162618,0,1,0.00011363797779599879,1.0,0.0002130923968329842,0.00011363797779599879,-0.00022719850045770435,7.1020709628835e-05,-0.0002413949789501647,0,0,1,1.0,0.00022725013137905178,frxAUDUSD,-1
0.70402,1772531940,0.70417,0.70402,0.70408,0.7040697801032492,0.7041106692753207,0.7041737838301106,0.7042457510961962,49.999932692398296,-4.0889172071567614e-05,0.704081,7.426127417507942e-05,0.7042295225483501,0.7039324774516498,0.0004218905164325777,0.2946438768322874,0.00020142857142856668,0.000286112001688257,-7.07033658537172e-05,-0.0001287713413206361,-0.00021838903072223334,0,1,-7.101566604583767e-05,-1.0,0.00021306212888650504,-7.101566604583767e-05,-0.00015622115232191835,-0.00014202124635827256,-4.261061003581199e-05,0,0,1,1.0,0.0005255532513280609,frxAUDUSD,-1
0.70413,1772532000,0.70419,0.70392,0.70402,0.7040831623025272,0.7041124266139279,0.7041720668171652,0.7042445993439953,54.78254200386434,-2.926431140071184e-05,0.7040855,7.437281619970855e-05,0.7042342456323994,0.7039367543676006,0.0004225215045599328,0.6495840056738935,0.00021428571428570655,0.0003043269201506917,6.652296203143472e-05,2.4958210376462142e-05,-5.973940056336126e-05,0,1,0.00015624556118353164,1.0,0.00038356631429940313,0.00015624556118353164,0.00019886646114311614,-0.0001419990627860061,0.00011362829342904223,0,0,1,1.0,0.0005822788405550416,frxAUDUSD,1
0.70416,1772532060,0.70416,0.70392,0.70412,0.70410023734641,0.7041167514672072,0.7041715936086489,0.704243757559478,47.99993280009186,-1.651412079717307e-05,0.7040855,7.437281619970855e-05,0.7042342456323994,0.7039367543676006,0.0004225215045599328,0.750427268873351,0.00020428571428570446,0.00029011263673838964,8.487804778366531e-05,6.14223886914865e-05,-1.646418110885733e-05,0,1,4.260576881501131e-05,1.0,0.0003409478349328378,4.260576881501131e-05,0.0001278281988825709,4.260576881501131e-05,0.00018465122222277225,0,0,1,1.0,0.00028402635764595825,frxAUDUSD,1
0.70423,1772532120,0.70427,0.70405,0.70416,0.7041290734916523,0.7041270467883701,0.7041738840553685,0.7042436206683389,49.514495805541884,2.026703282198561e-06,0.7040949999999999,8.016430495849193e-05,0.7042553286099169,0.7039346713900829,0.0004554175499527569,0.9210100367270602,0.0002071428571428502,0.0002941409158128029,0.00014333523802279835,0.00014621397104326865,7.969046552583457e-05,0,0,9.94092251619995e-05,1.0,0.00031247780692955076,9.94092251619995e-05,0.0002982869804412017,0.0003409139333881541,0.0002698710300168121,0,0,1,1.0,1.4199906280553923e-05,frxAUDUSD,1
0.70439,1772532180,0.70449,0.70422,0.70422,0.704187057160174,0.704150951625791,0.7041823591904521,0.7042450771791017,66.99990620013354,3.610553438304631e-05,0.7041105,0.00010364285843834136,0.7043177857168766,0.7039032142831233,0.0005887874612768043,1.1741899219889105,0.00020857142857142304,0.00029610219987708945,0.00028819450423348735,0.0003394845574759647,0.0002948679512314627,0,0,0.0002271985004575467,1.0,0.00038340291380769106,0.0002271985004575467,0.0003692499963969749,0.00045450026269339263,0.0005255532512534107,0,1,0,0.0,0.00035491702040059127,frxAUDUSD,1
0.70454,1772532240,0.70457,0.70436,0.70439,0.7042654889023576,0.70418631965981,0.7041963843202383,0.7042480117345336,71.30426102090433,7.916924254758317e-05,0.704134,0.00014065261424784888,0.7044153052284957,0.7038526947715044,0.0007990104965693356,1.2216358544197343,0.00020857142857143098,0.0002960391582755145,0.0003897835432349098,0.0005022539210373639,0.00048795433690475894,0,0,0.00021295021221028052,1.0,0.00029814299501707816,0.00021295021221028052,0.0005396500794508095,0.0007386153801400734,0.0005964892347049339,0,1,0,0.0,0.0006812955971272545,frxAUDUSD,1
0.70436,1772532300,0.70465,0.70436,0.70455,0.7042864913685004,0.7042021087816455,0.7042028006214054,0.7042491260456327,62.59535295152757,8.438258685494748e-05,0.7041510000000001,0.00014657134063234074,0.7044441426812648,0.7038578573187354,0.0008326131220851203,0.856481549275047,0.0002192857142857155,0.0003113261887184331,0.00010437319528412365,0.0002242129303300342,0.0002232302661333928,0,0,-0.00025548584888653643,-1.0,0.0004117212788330404,-0.00025548584888653643,0.0001845987816217764,0.0003266442275819636,0.0001845987816217764,0,0,0,0.0,0.0007098642739507425,frxAUDUSD,1
0.70424,1772532360,0.70437,0.70417,0.70434,0.7042761599532781,0.7042055534378595,0.704204259420566,0.7042490352392086,57.04219728233894,7.060651541856977e-05,0.704162,0.00014446270689780251,0.7044509254137956,0.7038730745862043,0.0008206219983346441,0.6349828239008856,0.00022214285714286123,0.0003154362960679047,-5.1343429373645186e-05,4.891549345542932e-05,5.075314293528301e-05,1,0,-0.00017036742572402216,-1.0,0.0002840223241144706,-0.00017036742572402216,-0.0002129502122101229,0.00011361054304221758,0.00015622115232176068,0,0,0,0.0,0.0009655799159377683,frxAUDUSD,1
0.70414,1772532420,0.70422,0.70404,0.70422,0.7042459021858829,0.7041995940344177,0.7042017394432889,0.7042479503114553,53.99994960004689,4.6308151465224157e-05,0.704159,0.00014425489137023505,0.7044475097827404,0.7038704902172596,0.0008194449910898544,0.46707209279573136,0.00023071428571429044,0.00032765399737877475,-0.00015037671579515812,-8.462662421639286e-05,-8.767294914340765e-05,0,0,-0.0001419970464412548,-1.0,0.0002556672915947833,-0.0001419970464412548,-0.0005677463308588473,-0.00012779915650746855,0.00021307120836755686,0,0,1,0.0,0.0008236998324197247,frxAUDUSD,1
0.70406,1772532480,0.70425,0.70406,0.70414,0.7042045905890201,0.7041869036676525,0.7041961810337483,0.7042460801591025,47.972927593178525,1.7686921367610076e-05,0.70415,0.00014455011878973748,0.7044391002375795,0.7038608997624206,0.0008211325359069592,0.3443445858294016,0.00023571428571429149,0.0003347928950860601,-0.00020532468966030822,-0.00018021304712070909,-0.00019338507849947146,0,0,-0.0001136137699727435,-1.0,0.00026986336387955167,-0.0001136137699727435,-0.0004259185643099766,-0.0004684904668622388,-1.4203133209104459e-05,0,0,1,0.0,0.0002272533590887836,frxAUDUSD,1
0.70386,1772532540,0.70406,0.70385,0.70406,0.7041280149025712,0.7041571851524113,0.7041829974637974,0.7042422385654796,38.21652643112405,-2.917024984017136e-05,0.7041405000000001,0.0001571614992360407,0.7044548229984722,0.7038261770015279,0.0008927848873118825,0.05380292446975919,0.0002264285714285798,0.00032169546703688203,-0.00038063377240883786,-0.00042204376903000595,-0.00045868398549907686,0,1,-0.0002840666988205143,-1.0,0.0002983590253181894,-0.0002840666988205143,-0.0005395887764767368,-0.0009651687624598987,-0.00022726627081220895,0,0,0,0.0,0.0,frxAUDUSD,1
0.70356,1772532600,0.70395,0.70353,0.70388,0.7040017893686664,0.7041028955931012,0.7041585661907074,0.704235450122042,33.89827827254773,-0.00010110622443482153,0.704116,0.0002034026341494904,0.7045228052682989,0.703709194731701,0.0011555063890010984,-0.18337362491339607,0.00023928571428571965,0.00034010704742412824,-0.0006275401218264567,-0.0007710458180177909,-0.0008500446056425693,0,1,-0.00042622112345843755,-1.0,0.0005969894673152204,-0.00042622112345843755,-0.0008236998323027452,-0.0011357828381600953,-0.0008095096074860033,1,0,0,1.0,0.00025584171925645147,frxAUDUSD,-1
0.70356,1772532660,0.70367,0.70352,0.70356,0.7039036139534072,0.7040535414482738,0.7041350930067581,0.7042287292253053,36.80978433515435,-0.0001499274948666418,0.7040925,0.00023805959006317938,0.7045686191801264,0.7036163808198737,0.0013524336081590285,-0.059208719482648074,0.0002264285714285798,0.00032183263890582156,-0.00048815483625283876,-0.0007009998802912189,-0.000816736749055421,0,1,0.0,0.0,0.00021321355466605372,0.0,-0.0007101667470514434,-0.0009655799158006588,-0.000852079072817026,0,0,0,1.0,0.00042640286542736653,frxAUDUSD,-1
0.7039,1772532720,0.704,0.70351,0.70356,0.70390281085265,0.7040395831347943,0.7041258736731598,0.7042254582877402,45.50261179700745,-0.00013677228214425963,0.7040855,0.0002417148167398369,0.7045689296334797,0.7036020703665203,0.0013732128654252724,0.30814164258093923,0.0002507142857142946,0.0003561788403385347,-3.99323970119763e-06,-0.0001982603508922547,-0.0003207859299098764,0,1,0.000483256580748879,1.0,0.0006965075122320076,0.000483256580748879,5.6829483127676e-05,-0.0003408413099183882,-0.00046859690719394626,0,0,1,0.0,0.00011365250745840174,frxAUDUSD,-1
0.70386,1772532780,0.70401,0.70377,0.7039,0.7038932973298389,0.7040232573952676,0.7041154472546046,0.7042218218868671,45.744646785903214,-0.00012996006542875804,0.7040775,0.00024659523621981325,0.7045706904724397,0.7035843095275603,0.0014009550722460956,0.279496928566196,0.0002571428571428685,0.00036533239158762886,-4.730451329075201e-05,-0.00023189204838428972,-0.0003627917205915395,0,1,-5.682625372104895e-05,-1.0,0.00034102050380936373,-5.682625372104895e-05,0.00042640286536676006,-0.0002840666988205143,-0.0007524240831424027,0,0,1,1.0,0.00014207370783961154,frxAUDUSD,-1
0.70374,1772532840,0.70392,0.70374,0.70387,0.7038592312565414,0.7039975067229705,0.7041007238328554,0.7042170276392367,39.6825102880879,-0.00013827546642908306,0.7040585,0.0002575445796872764,0.7045735891593746,0.7035434108406254,0.0014631998885734443,0.19083020552234717,0.0002507142857142946,0.00035625981998223006,-0.00016939645208387407,-0.00036577789056255205,-0.0005123185087663378,0,1,-0.00017048844938334347,-1.0,0.0002557762809764691,-0.00017048844938334347,0.0002558417192200876,-0.00017048844938334347,-0.001135492661717537,0,0,0,0.0,4.262938016893386e-05,frxAUDUSD,-1
0.70386,1772532900,0.70386,0.70373,0.70375,0.703859402088421,0.7039850061117914,0.7040912836825474,0.7042134751254134,42.424212427325735,-0.00012560402337036258,0.70404,0.00025786573413712135,0.7045557314682742,0.7035242685317258,0.0014650629744736561,0.3254905472887433,0.00024285714285715576,0.00034503614761054153,8.494758715327137e-07,-0.00017756928159842983,-0.00032848536533169404,0,1,0.00017051752065103197,1.0,0.00018472993901297587,0.00017051752065103197,-5.682625372104895e-05,0.00042640286536676006,-0.000709864273849961,0,0,0,0.0,0.00046884323587084427,frxAUDUSD,-1
