close,epoch,high,low,open,ema8,ema21,ema50,ema200,rsi,macd_hist,bb_mid,bb_std,bb_upper,bb_lower,bb_width,bb_pos,atr,atr_pct,price_ema8_dist,price_ema21_dist,price_ema50_dist,ema_bull,ema_bear,candle_body,candle_dir,high_low_range,momentum_1,momentum_3,momentum_5,momentum_10,rsi_oversold,rsi_overbought,rsi_neutral,kalman_price_vs_raw,kalman_velocity,kalman_trend_dir,kalman_noise_ratio,kalman_ema_agreement,kalman_acceleration,garch_vol,realized_vs_garch,ou_theta,ou_zscore,ou_rev_time,ou_mean_dist,vwap_dist,vwap_direction,session_asian,session_london,session_ny,session_overlap,session_night,session_strength,fd_price_03,fd_price_04,dltm_score,hurst_exponent,vg_hurst,vg_alpha,vg_hub_density,retail_exhaustion,retail_cycle_pos,flow_toxicity,flow_benign,gc_skewness,gc_kurtosis,gc_weight,contrarian_score,label,label_strength,symbol,trend5m
3360.772,1774702260,3360.772,3360.445,3360.445,3359.500691574841,3357.8634294970816,3356.314227564129,3354.9172020423666,87.64162452105275,1.6372620777592601,3357.52785,1.885229771700176,3361.2983095434,3353.7573904565998,0.00224597365195359,0.9302061807804735,0.4414285714285922,0.00013134737239794674,0.0003784218376103751,0.0008661967837548305,0.0013281749364409945,1,0,9.849897677123959e-05,1.0,9.730854098185242e-05,9.849897677123959e-05,0.0003384296210748139,0.0005760922605056118,0.0011427087081790272,0,1,0,6.0593419766472396e-05,9.785533611646134e-05,1.0,6.824628609843076e-05,1.0,2.1685854535536164e-06,0.0025243505728861815,-0.9479678184933901,0.0,0.0,0.0,33607720000000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,-1.0,0.0005046459563754716,CRASH500,1
3361.147,1774702320,3361.147,3360.775,3360.775,3359.866537891543,3358.161935906438,3356.50374805181,3354.979190081746,87.57448297885985,1.7046019851050005,3357.8694000000005,1.891488870537541,3361.6523777410757,3354.0864222589253,0.002253201235923725,0.9332037120279926,0.43921428571431015,0.00013067392938015212,0.00038110505105375483,0.0008888981980424444,0.0013833596792153368,1,0,0.00011158150567785879,1.0,0.00011068875482584597,0.00011158150567785879,0.0003306512192130808,0.0005807937375490932,0.001131846067743255,0,1,0,5.723642187456649e-05,9.993653458732062e-05,1.0,6.95928525021417e-05,1.0,1.876847791503131e-06,0.0025332713941361553,-0.9484168871427213,0.027787087325332617,1.9696111362584254,0.7197328756688944,0.0010779210662392221,0.001141991123564974,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.531307409083895,-1.0,0.0004959616464557817,CRASH500,1
3361.49,1774702380,3361.49,3361.148,3361.148,3360.227307248978,3358.464487187671,3356.6992873438962,3355.043974260037,87.41792366949227,1.7628200613071385,3358.2042,1.9109891514188484,3362.0261783028377,3354.3822216971625,0.00227620363457206,0.9298559200960361,0.43414285714285533,0.00012915191095105307,0.00037577599238535663,0.0009008619337411896,0.0014272093643200214,1,0,0.00010204849713500689,1.0,0.00010175094937790103,0.00010204849713500689,0.0003121614097673332,0.0005521433131871492,0.0011317304456336392,0,1,0,4.581932453849756e-05,0.00010158625901784306,1.0,7.036922410089766e-05,1.0,1.7498924300433275e-06,0.002540883533012895,-0.9491704345397711,0.017507015153893385,1.9638800308151225,1.0,0.0010782432455532928,0.00115187216365257,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5309253353876748,-1.0,0.000460212584330035,CRASH500,1
3361.899,1774702440,3361.899,3361.507,3361.507,3360.5987945269826,3358.7767156251552,3356.903197644136,3355.11218347138,99.99999997375821,1.8220789018273535,3358.5394,1.9430685552816593,3362.4255371105633,3354.653262889437,0.002314182832312844,0.9322544347154683,0.38107142857143117,0.00011335005262544508,0.00038689696465248383,0.0009295897403121962,0.0014882175808256413,1,0,0.00012167223463407398,1.0,0.0001166143637362093,0.00012167223463407398,0.0003353396183971775,0.0005544583450890924,0.0011345738603115735,0,1,0,5.096888612099163e-05,0.00010341293139789809,1.0,7.122447328776352e-05,1.0,-1.1506411034710366e-05,0.002547296004815788,-0.9555017760160858,0.01283706929839404,1.9836767844889245,1.0,0.001100230891260171,0.001178530863539268,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5322451189659283,-1.0,0.0004518279698764827,CRASH500,1
3359.076,1774702500,3361.944,3358.706,3361.915,3360.2603957432084,3358.8039232955957,3356.98840557966,3355.1516244318636,63.74261493844842,1.4564724476126685,3358.7117,1.820416062910657,3362.352532125821,3355.0708678741785,0.002167993237300696,0.5500297716779508,0.5857857142856834,0.00017438894335397096,-0.0003524714170094577,8.100404507606448e-05,0.000621865245906148,1,0,-0.0008397039887277344,-1.0,0.0009640617547352261,-0.0008397039887277344,-0.0006161587101069519,-0.0004061966866847956,0.00018133273305943022,0,0,0,-0.00069089582000264,7.856929710544189e-05,1.0,0.00017098887462509995,1.0,-2.146520200423125e-05,0.002552819901366202,-0.9316876852811233,0.003318372751394962,0.28333533688456575,0.4,0.00015977183414933325,0.0002449597312267223,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26888902245897106,0.0,0.0005025191451160996,CRASH500,1
3359.48,1774702560,3359.48,3359.08,3359.08,3360.08697446694,3358.865384814178,3357.0861151647714,3355.194692845477,63.70998841892311,1.2215896527618497,3358.8843500000003,1.712967393765231,3362.3102847875307,3355.45841521247,0.0020399242311099058,0.5869324778319015,0.585285714285679,0.0001742191393565906,-0.00018064248680233622,0.00018298297651366162,0.0007130841310310334,1,0,0.00012027116980978826,1.0,0.0001190802243471662,0.00012027116980978826,-0.0005979491237515815,-0.0003844354808954246,0.00019143530930497966,0,0,0,-0.000503163371670436,6.0496745924793644e-05,1.0,0.00020076685551967765,1.0,-1.4968533972773527e-05,0.0025709890850023347,-0.932236494664044,0.14411603585404711,0.4330104441081496,0.13877609875528368,0.00022874842160467608,0.00019171425165181153,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2788673629405433,0.0,0.0005093050114600146,CRASH500,1
3359.943,1774702620,3359.943,3359.493,3359.493,3360.0549801409534,3358.963349831071,3357.198149864192,3355.241939682836,64.26129888720644,1.0916303098824756,3359.05885,1.6279008205588752,3362.3146516411175,3355.8030483588823,0.0019385201549044692,0.6357806920376818,0.5938571428571322,0.00017674619565187033,-3.332687757045783e-05,0.00029165253290976796,0.0008176014680334259,1,0,0.0001378189481706035,1.0,0.00013394878334327813,0.0001378189481706035,-0.0005818140283213797,-0.0003582110511678566,0.00022237463964599747,0,0,0,-0.000330213432872374,4.863925178782083e-05,1.0,0.00020939774824281962,1.0,-9.395423836306907e-06,0.002572923106403351,-0.9313052580768856,0.1495918305014231,0.6340762739113842,0.13369624689205767,0.0003151790564033029,0.0002947519508369518,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2922717515940923,0.0,0.0004931631280350899,CRASH500,1
3360.38,1774702680,3360.38,3359.946,3359.946,3360.127206776297,3359.0921362100644,3357.322928300891,3355.293064661116,64.43240517951423,1.0350705662326618,3359.2349000000004,1.5667160727549128,3362.36833214551,3356.1014678544907,0.0018655629860892947,0.6827229610783855,0.5965714285714186,0.00017753094250394855,7.52332302161843e-05,0.0003833963873907832,0.0009105682606040987,1,0,0.00013006173021384146,1.0,0.00012916874259294155,0.00013006173021384146,0.00038820199364350446,-0.00033021071013141184,0.00022175027942019553,0,0,0,-0.00019297396695860367,4.1708329757193e-05,1.0,0.00021042933087663294,1.0,-5.143665206794211e-06,0.0025746538014948697,-0.9310466379963255,0.15255460829483788,0.8326498043693062,0.13109973617847487,0.00039330957241184443,0.00038580495189172577,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3055099869579538,0.0,0.000488635213844783,CRASH500,1
3360.764,1774702740,3360.764,3360.384,3360.384,3360.2687163815644,3359.244123827331,3357.4578722890915,3355.347501828667,64.45927230388541,1.02459255423355,3359.40945,1.5306883032073033,3362.470826606415,3356.3480733935853,0.0018225683126626892,0.7212321733120935,0.59699999999998,0.00017763817989004284,0.00014739405096417832,0.0004524458826581404,0.000984711599271548,1,0,0.00011427279057725707,1.0,0.00011308231440219267,0.00011427279057725707,0.0003822020074535545,-0.00033760681091244256,0.00021666434526298046,0,0,0,-9.340889419932518e-05,3.835170938020075e-05,1.0,0.00020963072397237113,1.0,-1.7437673588622496e-06,0.002576083661946055,-0.9310432826315207,0.1502868661186728,1.0013451226748984,0.13307794246148433,0.0004551929369392114,0.0004618507965097926,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3167563415116599,0.0,0.0005010765408995238,CRASH500,1
3361.191,1774702800,3361.191,3360.775,3360.775,3360.4736682967723,3359.421112570301,3357.6042694542252,3355.405646089079,64.71249998867499,1.0525557264713825,3359.6408,1.4239309045908048,3362.488661809182,3356.7929381908184,0.0016953370784053596,0.7721691050676156,0.6010714285713935,0.00017882691836655325,0.00021346148609790308,0.0005268429799039807,0.0010682410010032512,1,0,0.00012705444357285044,1.0,0.00012378097313854697,0.00012705444357285044,0.0003714348725557414,0.0006296374360091045,0.0002231849926839893,0,0,0,-3.6595858870903604e-06,3.8218757169098395e-05,1.0,0.00020828375253646145,1.0,1.0469154398493895e-06,0.0025772236043891034,-0.930612535472957,0.1990590190897481,1.1941240611843214,0.10047220979609577,0.0005303164221317661,0.000552614349939332,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32960827074562143,0.0,0.0004855421783230911,CRASH500,1
