close,epoch,high,low,open,ema8,ema21,ema50,ema200,rsi,macd_hist,bb_mid,bb_std,bb_upper,bb_lower,bb_width,bb_pos,atr,atr_pct,price_ema8_dist,price_ema21_dist,price_ema50_dist,ema_bull,ema_bear,candle_body,candle_dir,high_low_range,momentum_1,momentum_3,momentum_5,momentum_10,rsi_oversold,rsi_overbought,rsi_neutral,kalman_price_vs_raw,kalman_velocity,kalman_trend_dir,kalman_noise_ratio,kalman_ema_agreement,kalman_acceleration,garch_vol,realized_vs_garch,ou_theta,ou_zscore,ou_rev_time,ou_mean_dist,vwap_dist,vwap_direction,session_asian,session_london,session_ny,session_overlap,session_night,session_strength,label,label_strength,symbol,trend5m
5592.383,1773233280,5592.383,5592.06,5592.06,5591.269250052205,5589.321547043806,5586.812780220891,5584.029919534811,99.99999996916979,1.947703008399003,5589.30205,1.9571673267059249,5593.216384653412,5585.387715346588,0.0014006523957358753,0.8935470868880205,0.32435714285715483,5.799980846396873e-05,0.00019919447588472548,0.0005477324806644444,0.000997029970080468,1,0,5.8833480506396686e-05,1.0,5.7760467519913024e-05,5.8833480506396686e-05,0.00016578866041325608,0.0002811756648543634,0.0005796953128591849,0,1,0,-1.0741480544923635e-05,5.874553915790132e-05,1.0,6.267632817863398e-06,1.0,-2.3196993841308856e-07,0.0025708000861332406,-0.9774389667556361,0.022650062470007955,1.7781941175657976,0.8829607894323632,0.0006105059519990511,0.0006494502700272748,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00024962524920067893,CRASH1000,1
5592.756,1773233340,5592.756,5592.387,5592.387,5591.599638929493,5589.6337700398235,5587.045847663209,5584.116746206107,99.99999996947896,1.965868889669764,5589.633749999999,1.9520047690535962,5593.537759538106,5585.729740461892,0.001396874898326549,0.8998773529412595,0.3276428571428888,5.858343491882871e-05,0.00020680326653866625,0.000558575049569762,0.0010220342722226411,1,0,6.669786386241704e-05,1.0,6.598255807414437e-05,6.669786386241704e-05,0.00017668830323437347,0.00028956543186127757,0.0005809097006553241,0,1,0,-2.1640340110774575e-06,5.866432166669398e-05,1.0,5.692851481096127e-06,1.0,7.03145579748439e-08,0.0025725487784589683,-0.9772274356342173,0.021320226648049306,1.8106157203010778,0.9380323341682506,0.0006179572993375827,0.0006487526632712867,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0002446021246053794,CRASH1000,1
5593.14,1773233400,5593.14,5592.76,5592.76,5591.941941389606,5589.952518218021,5587.284834029358,5584.206529825947,99.99999997006628,1.989423171584349,5589.9675,1.9523421965979524,5593.872184393195,5586.062815606804,0.0013970329499037575,0.9062428202185128,0.33407142857147065,5.972878000040597e-05,0.00021424732641213065,0.0005702162534638209,0.0010479447790063994,1,0,6.86602455032917e-05,1.0,6.794498601765538e-05,6.86602455032917e-05,0.00019420413322192894,0.00030117379086952776,0.0005925048141015857,0,1,0,6.074876018648992e-06,5.887919666238954e-05,1.0,5.626380562897035e-06,1.0,1.432663993893831e-07,0.0025740534058340645,-0.9767957892619438,0.01909205832529224,1.8428933442348268,1.0,0.0006272772343984614,0.0006513278564732656,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00022849419109826285,CRASH1000,1
5593.449,1773233460,5593.449,5593.143,5593.143,5592.276843303026,5590.270380198201,5587.526566028207,5584.2984947033,99.99999996988599,2.006463104825343,5590.29875,1.9529448714789572,5594.204639742958,5586.392860257042,0.001397381398608687,0.9032691918133695,0.33207142857138805,5.936791925185839e-05,0.00020960276642550702,0.000568598580322382,0.0010599384006155794,1,0,5.524624808234398e-05,1.0,5.470984739699661e-05,5.524624808234398e-05,0.00019061641522044977,0.00030062048353929474,0.0005808376870816708,0,1,0,1.8944024978945245e-06,5.894380728284147e-05,1.0,5.230421382216039e-06,1.0,6.122036611187722e-08,0.002575336803968551,-0.9769474746545302,0.015515856051638098,1.829568422387098,1.0,0.0006228122077632485,0.0006411349435100164,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0002443930390712759,CRASH1000,1
5593.779,1773233520,5593.779,5593.45,5593.45,5592.610655902354,5590.5893456347285,5587.771759517296,5584.392828089338,99.99999996980155,2.0213102676252674,5590.63195,1.9496465394857825,5594.531243078972,5586.732656921028,0.0013949382158744408,0.9035410952925805,0.33114285714288727,5.9198416158894954e-05,0.0002089085347669685,0.0005705399141438505,0.0010750690509991694,1,0,5.899758807147984e-05,1.0,5.881879698587225e-05,5.899758807147984e-05,0.00018291518528613083,0.00030847341602930386,0.0005902893115241328,0,1,0,1.5112504897842467e-06,5.899463544536315e-05,1.0,5.320308353992343e-06,1.0,8.561119862675682e-08,0.002576394940001489,-0.9770227332222854,0.018716912725021153,1.8283471345226987,1.0,0.0006225517017315866,0.0006411505948470919,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00024312723116155866,CRASH1000,1
5594.124,1773233580,5594.124,5593.791,5593.791,5592.9469545907195,5590.9106778497535,5588.020866987206,5584.489655670539,99.99999996966415,2.036276740966059,5590.9646,1.9495073439691806,5594.863614687939,5587.065585312062,0.0013947556340953003,0.9051536417242032,0.3296428571428415,5.89266267860422e-05,0.0002104517383834883,0.0005747403840624666,0.0010921815000458285,1,0,6.16756579048509e-05,1.0,5.9530289923170704e-05,6.16756579048509e-05,0.0001759297997188433,0.00031131630290699946,0.0005925795023298127,0,1,0,3.251955721423119e-06,5.910798713132491e-05,1.0,5.437358995530613e-06,1.0,1.2434547006326557e-08,0.0025773023269124212,-0.9771362777721683,0.017642228735012103,1.8376498671129204,1.0,0.0006246252715673034,0.0006473062759985606,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0002382857441130262,CRASH1000,1
5594.418,1773233640,5594.418,5594.127,5594.127,5593.273853570559,5591.229525317957,5588.271734948492,5584.588445166355,99.99999996949892,2.0443282526020994,5591.2934000000005,1.9496848706171992,5595.192769741235,5587.394030258766,0.0013948006166996335,0.9006544912717194,0.3278571428570883,5.8604334330593155e-05,0.00020455755598483932,0.0005702636008063142,0.001099850784468765,1,0,5.255514536321751e-05,1.0,5.2018840473098415e-05,5.255514536321751e-05,0.0001732383722458243,0.00029717012506880734,0.0005868216071256867,0,1,0,-2.560353325644973e-06,5.901252448686185e-05,1.0,5.157403195253941e-06,1.0,8.735997397815434e-08,0.0025780796212341176,-0.9772681838160772,0.014955685481638748,1.817440519962973,1.0,0.0006176751682527676,0.0006380336026441698,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00024238446251257533,CRASH1000,1
5594.816,1773233700,5594.816,5594.429,5594.429,5593.616552777102,5591.55556847087,5588.528372793649,5584.690211881118,99.99999996965757,2.060984306232058,5591.62575,1.9555838507573347,5595.5369177015145,5587.714582298486,0.0013989375814410993,0.907838559143554,0.32957142857139843,5.890657147105435e-05,0.00021443143475798637,0.0005830991911293316,0.001125095335824033,1,0,7.114234224187952e-05,1.0,6.917596058502294e-05,7.114234224187952e-05,0.00018538451376061405,0.00029965278895208164,0.0006009168273880028,0,1,0,7.422959102968717e-06,5.9275632076516416e-05,1.0,5.605938603360158e-06,1.0,2.1529205597862934e-07,0.002578719939952774,-0.9771566240001249,0.01657669865951815,1.8536899974559042,1.0,0.0006300152304653116,0.0006496127832393743,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00023325163865983996,CRASH1000,1
5595.139,1773233760,5595.139,5594.821,5594.821,5593.954874382191,5591.881334973518,5588.787613076252,5584.794179922102,99.99999996995709,2.0735394086723318,5591.9595500000005,1.9570835572280403,5595.873717114457,5588.045382885544,0.0013999268340401986,0.906146429998654,0.33285714285713247,5.949041531535364e-05,0.0002116795083979456,0.0005825704859127296,0.0011364516534656014,1,0,5.773201477945198e-05,1.0,5.6838279544636964e-05,5.773201477945198e-05,0.0001814403828017236,0.0003021391631532672,0.0006028504759138853,0,1,0,4.561062777796763e-06,5.943589824574896e-05,1.0,5.798956543290457e-06,1.0,1.0924420404894814e-07,0.002579308647813129,-0.9769354811184227,0.015758437645133842,1.8431929900966277,1.0,0.0006283056408057903,0.0006435256671574386,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.00045807619792825557,CRASH1000,1
5595.457,1773233820,5595.457,5595.143,5595.143,5594.2886800750375,5592.206395430471,5589.049157661497,5584.90027763432,99.99999996986655,2.0822846445662435,5592.2924,1.9575355451426035,5596.207471090285,5588.377328909715,0.0014001668046845985,0.9041561349629661,0.3318571428571886,5.930831795458147e-05,0.0002088415510490147,0.0005812740696025112,0.0011464995489831467,1,0,5.6835049138226115e-05,1.0,5.612010273916144e-05,5.6835049138226115e-05,0.0001857208381641577,0.00029997609844791034,0.0006085420491290296,0,1,0,1.520809058002269e-06,5.9486967140661786e-05,1.0,5.823144365058693e-06,1.0,9.022086106599195e-09,0.002579775454502473,-0.9770102411230811,0.016026847244871707,1.8334975908654816,1.0,0.0006254426500636421,0.0006449356421417297,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0004564417169142909,CRASH1000,1
