close,epoch,high,low,open,ema8,ema21,ema50,ema200,rsi,macd_hist,bb_mid,bb_std,bb_upper,bb_lower,bb_width,bb_pos,atr,atr_pct,price_ema8_dist,price_ema21_dist,price_ema50_dist,ema_bull,ema_bear,candle_body,candle_dir,high_low_range,momentum_1,momentum_3,momentum_5,momentum_10,rsi_oversold,rsi_overbought,rsi_neutral,kalman_price_vs_raw,kalman_velocity,kalman_trend_dir,kalman_noise_ratio,kalman_ema_agreement,kalman_acceleration,garch_vol,realized_vs_garch,ou_theta,ou_zscore,ou_rev_time,ou_mean_dist,vwap_dist,vwap_direction,session_asian,session_london,session_ny,session_overlap,session_night,session_strength,fd_price_03,fd_price_04,dltm_score,hurst_exponent,vg_hurst,vg_alpha,vg_hub_density,retail_exhaustion,retail_cycle_pos,flow_toxicity,flow_benign,gc_skewness,gc_kurtosis,gc_weight,contrarian_score,label,label_strength,symbol,trend5m
79.4621,1776685740,79.4707,79.4381,79.4631,79.43966640154196,79.3824544599082,79.32926700073605,79.28143150087308,62.70924520269797,0.05721194163375287,79.37113,0.06859451489503592,79.50831902979006,79.23394097020993,0.003456900003567163,0.8315498333068825,0.05023571428571216,0.0006321971642545586,0.0002823979439271053,0.0010033141534068859,0.0016744513631106836,1,0,-4.656091047960598e-05,-1.0,0.0004103824235467229,-4.656091047960598e-05,-0.00015728295581195632,0.0002593103101020977,0.0011957080506795022,0,0,0,-0.00016964367444989277,0.00014699032248648432,1.0,0.00029757642275186864,1.0,-9.547873957472008e-06,0.002546181269237803,-0.7517076859124902,0.0,0.0,0.0,794621000000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0015428738971136591,frxXAGUSD,1
79.4511,1776685800,79.5,79.4485,79.4636,79.4422072011993,79.38869496355291,79.33404476541307,79.28311974464549,69.93107381417816,0.05351223764638746,79.380645,0.06561880727674312,79.51188261455349,79.24940738544652,0.0033065393850978194,0.7684253297458403,0.04737142857142678,0.0005962337660702845,0.00011194047992875046,0.0007860695590945146,0.0014754729187583327,1,0,-0.00013843077391606875,-1.0,0.0006482186573684777,-0.00013843077391606875,-0.0004918845341935938,6.797095374561145e-05,0.0015745113216042016,0,1,0,-0.0003504386269194728,0.0001341727826411691,1.0,0.0003087718997448269,1.0,-9.982896353861337e-06,0.002551626933835106,-0.7663318901375087,0.15555066514584423,1.1961231713511098,0.12857464419457115,0.0010075451867688193,0.0010031463752062195,1.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4797415447567407,1.0,0.0010824267996275506,frxXAGUSD,1
79.4693,1776685860,79.4738,79.4397,79.4548,79.44822782315501,79.396022694139,79.33934889225962,79.28497228449976,69.59930285296564,0.05220512901600216,79.389945,0.06426286047822403,79.51847072095644,79.26141927904355,0.0032378337321293353,0.8087125258998804,0.047557142857140126,0.000598434148245173,0.0002652315529542158,0.0009229342147690127,0.0016379149760461442,1,0,0.00022907171832717754,1.0,0.00042925640454271864,0.00022907171832717754,4.4044104507827224e-05,-6.668797326421941e-05,0.0012813793033918121,0,1,0,-0.00019733682070567356,0.00012700865673943008,1.0,0.0003118990559382845,1.0,2.6737571640095954e-06,0.0025565791297416742,-0.7659238402301967,0.16570185454501016,1.3861591582777726,0.12069798106324937,0.0011168339587049885,0.0011545917888562047,1.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49241061055185154,1.0,0.003172294205431275,frxXAGUSD,1
79.5307,1776685920,79.5307,79.4712,79.4712,79.46655497356501,79.40826608558092,79.34685285726904,79.28741733639528,77.44341535899991,0.05828888798409082,79.40163,0.0676317435591008,79.53689348711819,79.2663665128818,0.003407070789811111,0.9771058422791704,0.05044999999999687,0.0006343462335927745,0.0008071952591417088,0.0015418283316641795,0.0023170061081270957,1,0,0.0007726254037712002,1.0,0.0007486988997262533,0.0007726254037712002,0.0008633046446029365,0.0005094967681543571,0.0021509576612875683,0,1,0,0.0003464981916468763,0.00013947823444075816,1.0,0.0003219094386569819,1.0,1.8592063436844422e-05,0.0025614307138044027,-0.7523468796525477,0.16240224544208784,2.2472012861326034,0.12315024829434149,0.0017729575199962107,0.0018438357696768384,1.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5498134190755068,1.0,0.003207566385052266,frxXAGUSD,1
79.5847,1776685980,79.6056,79.5313,79.5313,79.4928094238839,79.4243055323463,79.35618019619967,79.29037537284907,77.67879839971955,0.06850389153760261,79.413375,0.07779066968137051,79.56895633936274,79.25779366063726,0.0039182653894949135,1.0505962366588495,0.05139999999999694,0.0006458527832610657,0.0011559608571148463,0.0020194632685630524,0.0028796724241934735,1,0,0.0006789830845187349,1.0,0.000934223381233557,0.0006789830845187349,0.0016815374488186208,0.0014962411502790738,0.002799810993853783,0,1,0,0.0006859861845957466,0.00016410804704293747,1.0,0.0003552925469231213,1.0,1.1271741314313286e-05,0.0025761193821091212,-0.7492923415445417,0.05771083347584648,2.7771848949480136,0.3465493780988675,0.0023056201742932755,0.0023808298309869053,1.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.585145659663201,1.0,0.0020154627698513953,frxXAGUSD,1
79.5371,1776686040,79.585,79.5294,79.585,79.50265177413192,79.43455957486026,79.36327509046636,79.2928303442635,76.39549410024026,0.06809219927166055,79.42318,0.08049954298662504,79.58417908597325,79.26218091402676,0.0040542090098443515,0.8537908281465197,0.051849999999996656,0.0006518970392432797,0.0004332965643201874,0.0012908792556859412,0.0021902436528166503,1,0,-0.0005981049121243523,-1.0,0.000699112529453616,-0.0005981049121243523,0.0008531596478124996,0.0009438461857903861,0.0012034012449396098,0,1,0,-5.9377884196602767e-05,0.00016195059695906641,1.0,0.00035380826361459315,1.0,2.8109921654121316e-05,0.0025859179554208076,-0.7479049508638833,0.004702500781137248,1.6318045848464109,0.4,0.0015579869260038048,0.0015362231810982952,1.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5087869723230941,1.0,0.0029545960300250097,frxXAGUSD,1
79.7214,1776686100,79.757,79.5356,79.5366,79.55126249099149,79.46063597714569,79.37731920456571,79.29709471894745,82.61430657142299,0.09062651384580533,79.44108,0.10312911478235959,79.64733822956472,79.23482177043527,0.005192734780663219,1.1795365219453804,0.06317857142856857,0.000792491996233992,0.0021387153852873027,0.00328167550696823,0.004334749508830769,1,0,0.002317157653469585,1.0,0.0027836591413118697,0.002317157653469585,0.0023978161892170818,0.003402092607901788,0.0034702948051266898,0,1,0,0.0016237294934506666,0.00022016445458584657,1.0,0.0004991744880598477,1.0,5.997518275426698e-05,0.0025922464582496005,-0.694283673089678,0.07843842268337774,3.800857152937857,0.2549738296867685,0.003754823214074595,0.0037287214415971845,1.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.0,0.0010975722942632709,frxXAGUSD,1
79.7858,1776686160,79.8055,79.7228,79.7228,79.60338193743783,79.4901963428597,79.39333805928862,79.3019574580624,85.53070741030776,0.11318559457812682,79.464755,0.12420571846740434,79.7131664369348,79.2163435630652,0.006252116096873439,1.146196092754054,0.06725714285713938,0.0008429713414810578,0.002291586841191374,0.003718743577702125,0.004943260357919349,1,0,0.0008078132095009775,1.0,0.0010373443983388029,0.0008078132095009775,0.002526867601432738,0.00398267003735521,0.0039157164678980194,0,1,0,0.0017147284825066744,0.0002815966554955431,1.0,0.0005893248959286988,1.0,4.364358213714169e-05,0.0026918808964409655,-0.6868466909957828,0.0,3.4294414135658386,0.4,0.004339316635669802,0.003933318871853773,1.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.0,0.0005803037620722286,frxXAGUSD,1
79.7451,1776686220,79.7887,79.7391,79.7887,79.63487484022943,79.51336940259972,79.40713264519889,79.30636683658915,80.01255081264802,0.12150543762970756,79.485295,0.13499534680091543,79.75528569360182,79.21530430639817,0.006793475286260851,0.9811369540852365,0.06924285714285462,0.0008683023426248713,0.001384131763774453,0.002914360177933745,0.004256133467395042,1,0,-0.0005101158351479845,-1.0,0.0006220285907409301,-0.0005101158351479845,0.00261513180641156,0.002695814320755735,0.0032066845975940615,0,1,0,0.0007148907366026709,0.00030714385762657665,1.0,0.000587683502228631,1.0,2.324857414640492e-05,0.0026878318888312923,-0.6769506255476848,0.0,2.3157379903828037,0.4,0.003527916244121613,0.0030090093457704257,1.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.554382532692187,0.0,0.0003373247998933652,frxXAGUSD,1
79.7721,1776686280,79.7792,79.7475,79.7475,79.66536932017844,79.53689036599974,79.42144509048521,79.3110009974191,78.23710264856055,0.12847895417870348,79.50803499999999,0.1432597503800461,79.79455450076009,79.2215154992399,0.007207309318110884,0.9608150565727568,0.06489999999999847,0.0008135676508453266,0.0013397374634968118,0.002957239501291881,0.004415116208415558,1,0,0.00033857879669054483,1.0,0.0003975046239689141,0.00033857879669054483,0.0006359647472313378,0.0023547239607583014,0.00385448834592501,0,1,0,0.0005788296418798125,0.00032780073496019513,1.0,0.0005711607959965747,1.0,2.033690501280414e-05,0.002677092192727348,-0.6961002229712124,0.04267804365460292,2.1797471395820827,0.46861406178305987,0.0036082774807546514,0.003159563599064324,1.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.545316475972139,0.0,0.00010529997455232957,frxXAGUSD,1
