close,epoch,high,low,open,ema8,ema21,ema50,ema200,rsi,macd_hist,bb_mid,bb_std,bb_upper,bb_lower,bb_width,bb_pos,atr,atr_pct,price_ema8_dist,price_ema21_dist,price_ema50_dist,ema_bull,ema_bear,candle_body,candle_dir,high_low_range,momentum_1,momentum_3,momentum_5,momentum_10,rsi_oversold,rsi_overbought,rsi_neutral,label,label_strength,symbol,trend5m
32522.8045,1772968500,32533.9369,32487.0755,32533.9369,32536.11040560054,32530.03099269788,32485.065000248298,32458.373710958887,35.94343030326286,6.079412902658078,32561.469844999996,38.56303201783925,32638.595909035674,32484.34378096432,0.004737259368377123,0.24933671591139173,47.55198571428549,0.0014621120916643426,-0.00040895809101539196,-0.00022214834961283939,0.001161749245427457,1,0,-0.0007682759560887893,-1.0,0.0014424628649630667,-0.0007682759560887893,0.001121987978509712,-0.00025914171649938907,-0.0016583903548429526,0,0,0,1.0,0.0036614831294761946,R_75,-1
32509.0637,1772968560,32533.5119,32487.9991,32527.9864,32530.1000265782,32528.12487517989,32486.006125728756,32458.878088959296,36.80087899709988,1.9751513983101177,32559.766509999998,40.13600766747072,32640.038525334938,32479.494494665058,0.004930748831401254,0.1841812816804425,46.67077142857124,0.0014356233652023404,-0.0006466726681139133,-0.000585990592849514,0.0007097694367846943,1,0,-0.00042249738948556975,-1.0,0.0014009111444478058,-0.00042249738948556975,-0.001263513311517763,0.00047340896980370607,-0.0021015162480463733,0,0,0,1.0,0.004853363402157958,R_75,-1
32582.4278,1772968620,32582.947,32518.5164,32521.1416,32541.72842067193,32533.06150470899,32489.787367857043,32460.10743931791,50.05876545282871,8.666915962941857,32562.418429999998,39.77383084189841,32641.966091683793,32482.870768316203,0.004885857102708757,0.6257696931399369,49.74279285714277,0.001526675457165987,0.0012506827787984599,0.0015174192961786624,0.002851370835212349,1,0,0.002256727559951297,1.0,0.0019813511541381234,0.002256727559951297,0.0010635922904577249,0.002957321601901318,0.00038020826278033573,0,0,1,1.0,0.0020239375777884017,R_75,-1
32603.5131,1772968680,32633.7331,32585.3955,32586.2088,32555.458349411503,32539.46619518999,32494.247200490103,32461.53436131475,58.97149044213634,15.992154221512465,32563.162715000002,40.424053136507496,32644.010821273016,32482.31460872699,0.004965617558749676,0.7495444040684456,49.72727857142854,0.0015252122806185737,0.001476088896452771,0.0019682838195875783,0.003362622892468463,1,0,0.0006471371663715851,1.0,0.0014834130216403979,0.0006471371663715851,0.0024816002568290663,0.0016381409100966289,0.0002936527302751575,0,0,0,1.0,0.0003289522809122844,R_75,-1
32641.8862,1772968740,32641.8862,32609.8163,32609.8666,32574.664538431167,32548.777104718174,32500.036965176765,32463.328906973307,58.61795532078042,25.887433712992788,32565.59102,43.66014880795379,32652.911317615908,32478.27072238409,0.005362733786239646,0.9368696745372045,48.54502142857148,0.0014872002534146288,0.0020636179227425874,0.0028606019507974056,0.004364586876477242,1,0,0.0011769621231400547,1.0,0.000983443135802091,0.0011769621231400547,0.004085706719384897,0.002890394143935393,0.0025918357834726997,0,0,0,0.0,0.002041104475145248,R_75,-1
32666.842,1772968800,32666.842,32631.4422,32640.3281,32595.148418779798,32559.510277016518,32506.5783390914,32465.35391287407,61.117056564576046,35.638141763280146,32567.784555,47.61744250679587,32663.01944001359,32472.549669986405,0.0058484104040151625,1.0200691164049887,48.700735714285784,0.001490830846590123,0.002199516943414078,0.003296478419678427,0.00493019164419013,1,0,0.0007645330250553858,1.0,0.0010848371268125908,0.0007645330250553858,0.002590789136959248,0.0044288154793047365,0.004168526071959982,0,0,0,0.0,0.0014140883284647142,R_75,-1
32648.3726,1772968860,32665.8916,32635.5906,32664.8806,32606.97601460651,32567.588670015015,32512.138898342717,32467.174994338013,59.489831967879226,39.387344591494184,32568.976824999998,49.3789166958917,32667.734658391782,32470.218991608213,0.006064533984130435,0.9019720374227826,47.782685714285826,0.0014635549005675653,0.001269562236465773,0.002480500807213941,0.004190241130651246,1,0,-0.0005653867612915173,-1.0,0.0009284648888811403,-0.0005653867612915173,0.0013759100089124606,0.004285232613451109,0.0047606702508117184,0,0,0,1.0,0.0010198395003614843,R_75,-1
32614.2381,1772968920,32649.053,32614.2381,32641.7342,32608.589811360616,32571.829527286376,32516.14278860379,32468.638308822214,52.399472728926135,36.76028407424019,32569.570939999998,49.87069514836662,32669.312330296732,32469.829549703263,0.0061248206481122665,0.7239148655690577,47.651471428571575,0.0014610634558583043,0.00017321474715887731,0.0013020015556109814,0.0030168188162400947,1,0,-0.001045519187685331,-1.0,0.0010674754962312339,-0.001045519187685331,-0.0008470129400794883,0.0009763023245308095,0.003936511166386449,0,0,1,1.0,0.002991303972849889,R_75,-1
32575.2607,1772968980,32628.3903,32571.416,32606.2602,32601.183342169366,32572.141452078526,32518.461138070306,32469.69922813742,52.086889199693466,29.041890090840752,32569.236465,49.80568995038487,32668.84784490077,32469.625085099233,0.006116899916141092,0.5302386886214474,48.11990714285717,0.0014771917740279872,-0.0007951442098678896,9.576428759105244e-05,0.0017466866494243688,1,0,-0.0011951038034520157,-1.0,0.0017492116400465323,-0.0011951038034520157,-0.0028034941363478407,-0.0008665446546618049,0.000770176733185597,0,0,1,1.0,0.004515506456100361,R_75,-1
32620.6482,1772969040,32620.6482,32553.0396,32560.5827,32605.508866131728,32576.551156435024,32522.468473832258,32471.20120795695,60.055718714321614,28.957709696704114,32573.50867,50.39395232837058,32674.29657465674,32472.72076534326,0.0061883357840148544,0.7338550948175449,50.20960000000014,0.001539196882053378,0.0004643182822396491,0.0013536437099562432,0.0030188276221018696,1,0,0.0013933119497643988,1.0,0.0020768751806513135,0.0013933119497643988,-0.000849181683254836,-0.0006506364206367807,0.0022378771275985724,0,0,0,1.0,0.003040712109454609,R_75,-1
32681.6687,1772969100,32681.6687,32622.8543,32625.7864,32622.43327365801,32586.10729675911,32528.711619956484,32473.29541185788,70.08172081584485,36.32597689890099,32578.750624999997,55.90850602042757,32690.56763704085,32466.933612959143,0.0068644137602409385,0.9602075888161934,49.8538928571431,0.0015254390256132517,0.00181578810645676,0.0029325811263867236,0.004702217592585938,1,0,0.0018706096710855223,1.0,0.0018028588013526187,0.0018706096710855223,0.0020675203202125234,0.0004538761353178172,0.004884701748276337,0,1,0,0.0,0.0005195511941529883,R_75,-1
32711.7972,1772969160,32713.8324,32666.6973,32676.2598,32642.291923956232,32597.533651599188,32535.891446624857,32475.668563978696,72.96399093977091,44.758272357044916,32585.46419,63.32369305110813,32712.111576102216,32458.816803897782,0.0077732442517165715,0.9987588527801874,51.40947142857164,0.001571588106708232,0.0021293013433520075,0.003505282013727063,0.005406514023558177,1,0,0.0009218776518593875,1.0,0.001442909871393683,0.0009218776518593875,0.004191416954646247,0.0019426573194647355,0.0062362146714179745,0,1,0,0.0,0.00047702362253586897,R_75,-1
32722.3545,1772969220,32747.3615,32711.9468,32711.9468,32660.083607521512,32608.881001453807,32543.203723227805,32478.12315040677,69.67215212704045,51.20260606770535,32593.079695,70.16116058990171,32733.402016179803,32452.757373820197,0.00861055920415704,0.9606352143870881,49.27039285714299,0.0015057105031101288,0.001906636040091106,0.003479834175884036,0.005505013528963855,1,0,0.0003227367770548652,1.0,0.0010826228171781397,0.0003227367770548652,0.0031178503681604137,0.0033150061537081344,0.004294544926452643,0,1,0,0.0,0.00044285627429412213,R_75,-1
32719.8382,1772969280,32751.1871,32717.449,32721.9735,32673.362405850065,32618.96801950346,32550.130565454165,32480.528275278346,69.65063207599403,54.39438634660473,32599.374515000003,75.6736973143503,32750.721909628704,32448.027120371302,0.009285294388643044,0.8979707919499951,48.0940142857141,0.001469873230782483,0.0014224368331804272,0.0030923780432362685,0.00521373129992745,1,0,-7.689850068713573e-05,-1.0,0.001031195922395984,-7.689850068713573e-05,0.001167917720186664,0.0044382607197368945,0.0035678701139724065,0,1,0,0.0,0.0006246485656521092,R_75,-1
32664.6889,1772969340,32725.3913,32649.2284,32723.8536,32671.434960105606,32623.124463184962,32554.623049161844,32482.360719305427,65.16313220308481,48.310496920643345,32604.733835,76.34475746994771,32757.423349939894,32452.044320060104,0.009366094856814227,0.6963300002083741,49.19602857142828,0.0015060920592887776,-0.0002064819042641386,0.0012740789700245927,0.0033809591550773735,1,0,-0.0016855003885684603,-1.0,0.002332762632760997,-0.0016855003885684603,-0.0014401012488546405,0.001350086599444129,0.0006985717632947363,0,1,0,1.0,0.0008491463085692656,R_75,-1
32696.1929,1772969400,32696.1929,32651.828,32660.1948,32676.936724526582,32629.767048349964,32560.174808018244,32484.48840269542,69.2669210476088,47.16967617661794,32612.981744999997,76.89500538406612,32766.771755768128,32459.191734231867,0.009431214353266474,0.7705349800819681,49.11403571428517,0.0015021331646928586,0.0005892894929457333,0.002035743974255344,0.004177437399637616,1,0,0.0009644665558102738,1.0,0.001358726378198388,0.0009644665558102738,-0.000799502370772342,0.0004444142719064952,0.0008984921162565254,0,1,0,1.0,0.00022313607037724562,R_75,1
