close,epoch,high,low,open,ema8,ema21,ema50,ema200,rsi,macd_hist,bb_mid,bb_std,bb_upper,bb_lower,bb_width,bb_pos,atr,atr_pct,price_ema8_dist,price_ema21_dist,price_ema50_dist,ema_bull,ema_bear,candle_body,candle_dir,high_low_range,momentum_1,momentum_3,momentum_5,momentum_10,rsi_oversold,rsi_overbought,rsi_neutral,kalman_price_vs_raw,kalman_velocity,kalman_trend_dir,kalman_noise_ratio,kalman_ema_agreement,kalman_acceleration,garch_vol,realized_vs_garch,ou_theta,ou_zscore,ou_rev_time,ou_mean_dist,vwap_dist,vwap_direction,session_asian,session_london,session_ny,session_overlap,session_night,session_strength,label,label_strength,symbol,trend5m
651.62,1773146160,651.62,650.54,651.27,652.3678749051628,653.5624012686468,654.8324428396498,656.0222607476767,33.614330869646466,-1.1945263634839876,653.7685,1.7181454965654726,657.2047909931309,650.3322090068691,0.010512256228713712,0.18738095750424408,1.0678571428571624,0.0016387728167600172,-0.0011464005723327874,-0.0029720211335235096,-0.004905747836376635,0,1,0.0009062562401117325,1.0,0.0016601592523132703,0.0009062562401117325,-0.003029375764993444,-0.002449404488533385,-0.0020674763005954573,1,0,0,0.00020679176966058283,-0.0003432447066525097,-1.0,0.0009305975681354004,1.0,-4.201070961753954e-06,0.0027543192493312036,-0.4050170989947336,0.0,0.0,0.0,6516200000000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0008287038457996434,R_100,-1
650.89,1773146220,651.77,650.69,651.73,652.0394582595711,653.3194556987697,654.677837238095,655.9711934765555,35.562987731350674,-1.2799974391986098,653.4860000000001,1.7028904220393681,656.8917808440789,650.0802191559213,0.010423424049111308,0.11888328714318774,1.0321428571428686,0.001585740842758175,-0.0017628661042067555,-0.003718633629502545,-0.005785803371739042,0,1,-0.0011202848285809307,-1.0,0.0016597765448981253,-0.0011202848285809307,-0.0015186844204452617,-0.0031701788777256383,-0.003826198748067184,0,0,0,-0.00043956801336360465,-0.0003594772996241977,-1.0,0.0009429238915676975,1.0,-9.891148887427886e-07,0.002744141892436245,-0.4221359728727606,0.13501953724123741,-1.7188757833398502,0.14812561413725203,-0.004402934677947475,-0.004536761997869508,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.002335264023106795,R_100,-1
651.27,1773146280,651.31,650.16,650.87,651.868467535222,653.1331415443361,654.5441965620912,655.9244154320127,39.23076922473396,-1.2646740091141737,653.2195,1.6041081306247658,656.4277162612495,650.0112837387505,0.00982278165685349,0.19617073144869562,1.0521428571428666,0.0016155248317024685,-0.0009180802033343245,-0.00285262135057293,-0.0050022543615672,0,1,0.000583816005776609,1.0,0.001768795373446229,0.000583816005776609,0.0003686466061471395,-0.0035648714810276685,-0.0019462408434728709,0,0,0,0.0003887989228094814,-0.0003454703779474995,-1.0,0.0009411343282906566,1.0,1.686093227801319e-05,0.0027434563965800175,-0.41113521074003695,0.14807869958316763,-1.3351229172813899,0.13506240258656912,-0.00339104433759833,-0.0034845748456025795,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0001381915334654319,R_100,-1
651.25,1773146340,651.61,651.02,651.21,651.7310303051726,652.9619468584874,654.4150123831856,655.8779038356743,41.08170310040166,-1.2309165533148416,652.9685000000001,1.4903806472454453,655.949261294491,649.9877387055092,0.009129877764366549,0.21173471636299648,1.0321428571428686,0.0015848642720044047,-0.0007380810223925118,-0.0026218171927535443,-0.0048363994151961595,0,1,-3.070922965894136e-05,-1.0,0.0009062701606708568,-3.070922965894136e-05,-0.0005678155980478618,-0.0009664355402833325,-0.003366745734179675,0,0,0,0.0005442184789571284,-0.0003259040561789075,-1.0,0.0009381406641420487,1.0,1.8296149781865647e-05,0.0027260987509496,-0.41863283077488606,0.18745143795224253,-1.2596808941523652,0.10669373105243593,-0.003015066145453176,-0.0030241829656698,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0006909788867563078,R_100,-1
651.08,1773146400,651.58,650.61,651.25,651.5863569040231,652.7908607804432,654.284227583845,655.8301634990008,39.12543152419182,-1.2045038764200626,652.6905,1.2720537683105682,655.2346075366212,650.1463924633789,0.007795754761624815,0.1834842912817132,1.056428571428585,0.001622578748277608,-0.0007771140366243664,-0.0026208405834568455,-0.004897302194915496,0,1,-0.0002610364683300314,-1.0,0.0014909085319928653,-0.0002610364683300314,0.00029190800288839185,7.680137628075593e-05,-0.0025736871131804835,0,0,0,0.00047159749110440994,-0.00030900059840094157,-1.0,0.0009382858535290325,1.0,4.779866407830911e-05,0.002704989196172625,-0.40015332017267274,0.2775700878207305,-1.3000437984485993,0.07205361393012595,-0.002892176268839511,-0.0030524351960817733,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.535909565643378e-05,R_100,-1
652.41,1773146460,652.59,650.85,650.85,651.769388703129,652.75623707313,654.21072846291,655.7961320213989,44.895833326786004,-0.9868483700009847,652.528,1.0631858776929373,654.6543717553859,650.4016282446141,0.006517334904819072,0.4722532055487487,1.1171428571428723,0.0017123325165814018,0.0009828803070141088,-0.0005304232322352599,-0.002752520532857774,0,1,0.0020427597223071246,1.0,0.002673427056925162,0.0020427597223071246,0.0017504260905612285,0.0012123630336696883,-0.001240011022320099,0,0,0,0.0021878715847932708,-0.00023029291774382765,-1.0,0.0010020135774967702,1.0,5.0513877452820976e-05,0.0026881664999175965,-0.3630109768368181,0.29405108538643593,-0.22623802146256491,0.06801516123824287,-0.00042975958743067034,-0.000695546676088579,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0016400729602549567,R_100,-1
651.36,1773146520,653.11,651.36,652.35,651.678413435767,652.6293064301182,654.0989351898546,655.7519914042705,43.97959183045219,-0.950892994351193,652.3594999999999,0.95764225272793,654.2747845054557,650.4442154945441,0.005871868212100279,0.23907270768998992,1.1735714285714411,0.001801724742955418,-0.0004886051604628468,-0.0019449117862347534,-0.004187340847848369,0,1,-0.0016094173909041761,-1.0,0.0026866863178576076,-0.0016094173909041761,0.0001689059500959643,0.0007220882176711196,-0.0024503798088700342,0,0,0,0.0006243099480224181,-0.00020788217361217281,-1.0,0.0009568202350651051,1.0,3.00757689786656e-05,0.0027491617570647693,-0.3446275859221009,0.3743671200423281,-1.1271243723814657,0.05342335238838898,-0.0017899615035673984,-0.0018634986959763114,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.002180054040776159,R_100,-1
651.7,1773146580,651.84,650.75,651.53,651.683210450041,652.5448240273802,654.0048593000564,655.71167308184,40.520043330798714,-0.8616135773391989,652.2705,0.9303506695973899,654.1312013391947,650.4097986608052,0.005705305817738952,0.3466975897697025,1.1678571428571527,0.001792016484359602,2.576336123110609e-05,-0.00129466052947296,-0.0035242235088637137,0,1,0.0005219847703266697,1.0,0.0016749903956970638,0.0005219847703266697,0.000952263930699621,0.0006602484376679375,-0.002906976744185567,0,0,0,0.0010503261089749168,-0.00017013637840901776,-1.0,0.0008719579149839931,1.0,2.2812561008186308e-05,0.0027720146126728098,-0.35353280191225317,0.3358108893493146,-0.7065610578479944,0.05955715278203215,-0.0010109456518988056,-0.001001157858693378,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0025471842872488593,R_100,-1
651.09,1773146640,652.35,650.67,651.79,651.5513859055875,652.4125672976184,653.890551092211,655.6656862850058,40.87431693363692,-0.8611813920308578,652.1635,0.9372258897513788,654.0379517795028,650.2890482204972,0.005748410573430761,0.21364960897898488,1.208571428571442,0.0018562279079258504,-0.0007081343322540634,-0.0020271946984353386,-0.004282904971685467,0,1,-0.0009360135031454964,-1.0,0.0025819539858911666,-0.0009360135031454964,-0.002023267577136669,-0.00024568138195768687,-0.0012118794870219095,0,0,0,0.00021988790599531498,-0.0001622543423800046,-1.0,0.0008376613935918831,1.0,1.4629932786945554e-05,0.0027493042116874863,-0.3248371960736051,0.3543254485387797,-1.3018397084903697,0.05644512308488052,-0.00180983196388595,-0.0016789630137328067,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.002703159317452258,R_100,-1
651.34,1773146700,651.85,651.05,651.22,651.5044112599014,652.3150611796531,653.7905294807517,655.6226446304286,39.48545860679193,-0.8106499197516541,652.0905,0.9418876623144771,653.9742753246289,650.2067246753711,0.005777649956958164,0.3007989620052196,1.2100000000000202,0.0018577087235545492,-0.00025235632646514406,-0.0014947702999371637,-0.003748187485520687,0,1,0.0003839714939562297,1.0,0.00122878427156124,0.0003839714939562297,-3.07049864897733e-05,0.0003993364870675661,0.0004761685329401279,0,0,0,0.0005943257699630532,-0.00014089328592908565,-1.0,0.0008118118709258012,1.0,-9.05558605975085e-06,0.0027409211903633504,-0.3222319699270598,0.3304433010951865,-0.9014829638064591,0.06052457232191419,-0.001262720161431667,-0.0011397710177136124,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.002057297264101747,R_100,-1
